2.600620025000000002e-01	5.771414662999999612e-01	5.405539069999999446e-01	4.701806825000000023e-01	-4.297568703999999684e+00	3.831345999999999918e-01	7.400879061999999786e-01	-9.899123879000000514e-02	-1.472955398999999943e-01	3.799394167999999850e-01	1.357508774999999890e+00	-1.670904949999999944e+00	-3.240298886999999906e-01	1.417512346999999950e+00	4.414161804999999772e-01	-8.015327262000000452e-01	8.121927668999999739e-01	-3.267078391000000082e-01	-1.752579214000000052e+00	2.409264097999999965e+00	1.296937540000000055e+00	1.382235043000000108e+00	-1.087862974000000094e+00	-1.738157516000000014e+00	-1.315449397999999936e+00	-1.553980719999999982e-01	2.305533070999999951e-03	9.309317114000000004e-02	-1.342142074999999934e+00	2.136682155999999888e-02	-5.672066673000000225e-01	-6.868367517000000255e-01	2.019773939999999879e+00	2.387028216000000036e-01	9.366764713999999881e-01	-1.864306310000000133e-01	2.082361580000000156e+00	3.376607240999999759e-01	-1.327406834000000035e+00	1.831167677000000049e+00	-5.487646051999999663e+00	1.553916596999999955e+00	4.306505641000000217e-01	-2.712028361999999859e+00	8.592837484000000539e-03	8.454935228000000080e-01	1.074303970999999969e+00	-1.508472518000000040e+00	-7.096187833999999528e-01	2.420391185999999806e+00	1.791291836999999942e+00	-3.172634307000000153e-01	1.188133595000000042e+00	-3.031456464000000128e+00	2.153380485000000011e+00	5.072893057999999789e-01	2.733926771000000144e+00	1.099944540000000082e+00	4.290106679999999839e-01	-4.658995389000000209e-01	5.607466195000000431e-01	-1.994057805999999988e-01	-1.728638185000000105e+00	5.322479661000000251e-01	-7.854806798000000048e-03	-6.190906212000000242e-01	-5.117120401000000429e-01	9.253903625999999882e-02	-7.407569186000000361e-01	-5.865738755999999610e-01	2.028323018000000033e+00	-3.334774273999999927e+00	-1.679215956000000010e-01	-2.266644760999999786e+00	-1.517591539999999961e+00	1.924859356999999993e-01	1.949943540000000086e-01	8.029581452999999813e-01	7.408807794999999752e-01	2.302957786999999978e+00	-3.113499937999999911e+00	-1.350084298999999932e+00	-1.217763193999999993e-01	-2.117590524000000141e+00	-1.301031873000000061e-01	4.702830177999999806e-01	2.016774423000000205e+00	4.967927184999999746e+00	2.905145828000000208e+00	8.883768992999999670e-01	1.722545986999999945e+00	-5.214569313000000372e-01	-5.260426065000000095e-01	-1.176942215000000014e-01	-2.220619629999999844e+00	1.955756972999999954e+00	-3.225691793999999835e+00	4.239352999000000288e+00	-2.055398663999999931e-01	-1.476959875999999949e-01	3.772027233000000215e-03	-3.008796483000000244e-01	-2.269867721999999866e+00	1.244112926999999980e+00	-2.336275485999999901e+00	-9.469753237000000379e-01	-1.150424676999999951e+00	-4.957461128000000272e-01	5.054896283000000212e-02	1.949866898000000015e+00	-2.475168168000000168e+00	1.583654112999999919e+00
3.355982748999999932e-01	4.379293068999999816e-01	2.297632950000000063e-01	7.377967201999999780e-01	-3.941338824000000240e-01	-3.430771899999999763e-01	-1.186886573000000000e+00	-5.147779703000000540e-01	6.235552894000000457e-01	2.793819303000000254e-01	4.179765630999999759e-01	1.773948486999999963e+00	-4.187967542000000098e-01	8.754799570000000308e-01	1.079869860000000070e+00	4.397596403999999848e-01	3.896464230999999723e-01	-4.317933990999999749e-01	-4.872189062999999765e-01	2.217531281999999937e+00	8.325537701999999873e-01	-7.405187898999999740e-01	-9.751423372999999950e-01	-2.016798291999999826e+00	-1.078350742000000029e+00	-3.888234185000000176e-01	6.646797524999999984e-01	-9.199624840000000248e-01	-2.783824276999999903e-01	5.187099686999999681e-01	-1.370944957000000075e+00	-1.025609062000000016e+00	2.420422218000000125e+00	1.283633406999999949e+00	8.825249103000000206e-01	-1.549321544999999967e+00	1.570312951000000012e+00	-1.539836062999999991e-02	-2.591655304000000104e+00	-3.448714687000000167e-01	-2.606168623999999934e+00	1.100476355999999933e+00	-4.314436776000000195e-01	1.118035545999999991e+00	1.008666628999999926e+00	2.808737661999999857e-01	1.832276534000000012e+00	-1.733186067000000108e+00	-1.547622153999999917e+00	1.908258926000000022e+00	1.879776037000000066e+00	-1.718181193999999967e-01	-7.830519325999999447e-01	-1.064807341999999935e+00	7.839331759000000011e-01	7.169606338999999773e-01	3.267993403000000324e-02	-1.185448218000000109e+00	4.493794986999999908e-01	-8.331987151999999952e-01	-7.037834124999999830e-01	5.446695630000000232e-01	-9.881071797999999573e-01	-4.315469986000000091e-01	-1.214625733000000096e+00	-1.127745165999999966e+00	5.100664454000000125e-01	7.051184195999999904e-01	6.655561355000000345e-01	-1.330255001000000048e+00	-1.670154316999999944e-01	7.658701942000000207e-01	-3.093233108000000009e-02	1.817404042999999914e-01	3.775354421999999738e-02	-1.727657793000000108e+00	-1.899586380999999935e-01	5.772916985999999584e-01	2.432928521000000122e-01	1.567032447000000106e+00	-2.642113040999999884e-01	-1.211752748999999962e+00	-3.890257322999999823e-01	-1.430781008000000076e+00	-1.384545115999999965e+00	1.752451020999999942e-01	7.696793189999999729e-01	-4.408394201999999984e-01	7.063541968000000004e-01	6.518085599999999813e-01	-1.965223567000000005e+00	7.421570952999999582e-01	7.392327274000000115e-01	-1.675304374000000096e-01	2.462815901000000099e-02	3.835011412000000064e-01	4.636328377000000223e-01	-7.359379438999999468e-02	-1.198737782999999890e+00	1.402734103000000010e+00	-6.176122064000000300e-01	-4.520982666000000205e-01	2.542303539999999917e-01	-3.181187368000000237e-01	-1.370681232999999999e+00	3.771622758000000020e-01	-5.033748483000000107e-01	-3.969013263000000236e-01	-4.003870567999999741e-01	-9.361778450000000085e-01	-1.431146741999999916e+00	6.223548588999999742e-01
-5.530977879999999791e-01	-6.506738587000000518e-01	-1.031535633000000063e+00	-3.103975191000000189e-01	5.602294292999999703e-01	-7.182650970999999718e-01	-1.111903810999999909e+00	1.979772323000000139e-02	7.860369375000000325e-01	-7.459650236000000545e-01	3.216037553000000160e-01	-7.068619887000000546e-01	-3.281401660000000109e-01	-7.606352947000000198e-01	2.111910549000000081e+00	3.979088300999999994e-01	4.653256633999999781e-01	-5.842488203000000269e-01	3.953286129999999954e-01	2.511170896999999957e+00	9.178905832999999514e-01	1.354257920999999976e-01	-4.184520661999999724e-01	-1.658973459999999900e+00	-1.879385128000000016e+00	2.617433882999999906e-01	1.009355610000000070e+00	-1.385166270999999893e+00	5.328030646000000425e-01	-1.904121141000000017e-01	-5.717690655999999594e-01	6.233634385999999861e-01	2.058599528999999873e+00	8.172547854999999695e-01	7.569787196999999690e-01	4.987608570000000019e-01	1.109539244000000036e+00	8.119547366999999571e-01	-1.965342069999999941e+00	-1.818066028999999917e+00	-1.392629681000000064e+00	-9.020001731000000245e-01	-1.631312429999999924e+00	7.409603782000000471e-01	-1.037618834999999962e+00	5.505932928000000226e-01	2.021691432999999982e+00	4.795105356000000096e-01	-2.268051933999999825e+00	1.857152622999999947e+00	1.173716755999999917e+00	4.477028518000000235e-01	-1.544696217999999899e+00	6.864215393000000498e-01	1.105274536000000057e-01	2.503095978000000055e-01	-1.932858997000000079e+00	-1.085696822999999922e+00	3.998985333999999781e-01	1.685598077000000083e+00	1.502510834000000128e-01	4.469908428000000100e-01	1.897519447000000081e-01	-8.616162377999999622e-01	5.188597110999999540e-01	-1.824550480000000086e-01	8.168982605000000286e-01	5.104839487000000231e-01	-2.253920783999999955e+00	-8.495376554000000358e-02	7.355152226000000182e-01	1.501300521999999971e+00	-4.957435980000000075e-01	1.305035270000000081e+00	-4.199122463999999805e-02	-1.420501956999999926e+00	1.660443875999999985e+00	5.606845853999999907e-01	3.683386623000000082e-01	2.275020044000000130e+00	-4.848399245000000191e-01	5.549335374999999626e-01	1.692158894000000080e+00	-6.677047388000000305e-01	-7.251104394999999814e-01	1.069247682999999949e+00	4.901147780999999815e-01	-1.591325413000000077e+00	3.576449837999999826e-01	1.194990422000000024e-01	5.333994792999999790e-01	1.989090169000000019e+00	1.763766911999999909e+00	1.890516016000000077e+00	9.545861617999999993e-01	1.896740888999999930e+00	5.115051568999999798e-01	-6.921411501999999438e-02	-3.263932107999999999e-01	2.589198570999999838e-01	6.518048491000000277e-01	-7.978485835999999942e-01	-8.401931894999999928e-01	-1.686070253000000047e-02	-1.929824430000000035e+00	3.543463940000000090e-01	2.674340713000000203e-01	-1.563878413000000078e+00	-5.460431419000000286e-01	-2.005477389000000166e+00	-1.131795317999999995e+00	-9.984139440000000532e-01
-5.272373988999999872e-01	-3.758417644000000002e-01	-7.616773877000000414e-01	-2.613475452000000102e-02	-9.700860776000000407e-02	1.067392297000000045e+00	2.487851212999999950e-01	5.570188013000000327e-01	2.683577999999999797e-01	-1.341078519999999941e+00	-6.729513482000000213e-01	4.164384777999999843e-01	-1.250745208999999969e+00	-4.376171255999999898e-02	1.216346385999999891e+00	-8.446732591000000179e-01	2.028987052000000180e+00	-4.067393083000000326e-02	-8.675444887000000049e-02	9.549323682000000479e-01	7.105703327000000291e-01	2.427212676999999930e-01	-7.577168189999999859e-01	-1.234115971000000034e+00	-3.161113224000000055e-01	-2.482930137999999898e-01	4.194624563000000084e-01	-8.013196746999999842e-01	4.288911099000000116e-01	-6.496732205999999898e-01	6.920725856999999648e-01	2.206420701999999956e+00	1.304466934000000078e-01	-3.792703157000000269e-01	-3.730296390000000240e-01	-8.691972824999999458e-01	2.681696660999999954e-02	2.372757469000000174e+00	-1.236463109000000005e+00	-6.408958565000000274e-01	-6.878042035000000443e-01	-2.159860771999999873e-01	-2.189554314999999918e-01	-1.243175171999999939e+00	-1.699191799999999919e+00	-8.392992863999999553e-01	8.566675270000000397e-01	-3.245525899999999742e-01	-1.992178189999999960e+00	1.162709409999999943e+00	7.621925502999999935e-01	-4.362703276000000074e-01	-2.665193638999999726e-01	1.061080661000000092e+00	2.921834988999999841e-02	-6.674112451000000501e-01	-1.517680610999999971e-02	-7.780014570000000074e-01	-1.167315357999999970e+00	9.264752898000000458e-01	6.552001203999999746e-01	-2.036300463999999866e-01	7.256996775999999816e-01	1.878550688000000024e+00	1.139366925000000058e-01	-6.639809709999999754e-01	1.728760625999999911e+00	-8.261448614999999940e-01	1.484705667000000062e+00	5.186190910000000320e-01	1.418076555999999988e-01	1.522479562000000064e-01	-9.890573701000000550e-01	1.307295000000000096e+00	-1.802083451000000003e-01	-2.022563061000000051e+00	1.725899542999999925e+00	1.216008627999999980e+00	1.617001128999999982e-01	8.486873704999999823e-01	-1.108874511000000007e+00	1.171112784999999989e-01	1.603239641000000049e+00	2.881826632999999749e-01	8.367926827999999650e-01	5.047689862999999999e-01	6.060870200000000318e-01	-4.081153173000000023e-01	-4.396476792000000161e-02	-7.318628960999999655e-02	9.339293856000000504e-01	8.490415620000000274e-01	1.209951589999999966e+00	9.399093706000000159e-01	5.506466478000000553e-01	5.582288503000000235e-01	9.615279394000000313e-01	1.732743295999999988e+00	2.223405740999999936e-01	1.159710357000000025e+00	8.863420917000000010e-01	-1.948086404000000105e+00	-1.394999072999999923e+00	-2.155858491000000043e-01	1.238295506000000046e+00	5.981153047999999695e-01	1.043886971999999913e+00	-2.615211351999999767e-01	5.878250472999999587e-01	7.929413378999999873e-01	-8.165008895000000835e-03	1.464368302000000066e-01
-4.506247286999999768e-01	-2.569660726999999922e-01	-6.852319790999999993e-01	1.333228810000000042e-01	-3.403210503999999914e-01	7.533734455999999691e-01	-4.280734702999999808e-01	1.658302506999999870e-01	-1.681056113999999935e-01	-1.095168287999999990e+00	-1.094983081999999941e+00	1.983403934999999896e-01	-2.259986860000000153e+00	-4.880871980999999804e-02	6.135697437999999837e-02	-1.042293791000000081e+00	2.294179918000000207e+00	6.690212810000000232e-01	-6.950784697999999595e-02	7.975171818999999829e-01	1.490014280000000017e-02	-2.328039939000000058e-01	-6.811578633000000549e-01	7.621725676000000102e-03	7.221966659999999871e-01	-4.198907816999999931e-01	1.851326499000000014e-01	-9.002255224999999861e-01	3.722297270000000241e-02	-1.055902560999999906e+00	1.228154973999999955e+00	2.599050098000000197e+00	-1.351337784000000042e+00	-6.160383213000000246e-01	-2.609123982000000064e-01	1.226298966000000101e+00	-1.556459421999999981e-01	2.554863592999999877e+00	-6.879947994999999761e-01	3.333064647000000269e-01	6.779234906999999366e-02	-2.963012526000000091e-02	-2.962246779000000108e-01	2.332806945999999979e-02	-1.656061380999999999e+00	-6.323911724999999873e-01	1.293641886000000074e+00	8.989447489000000017e-04	-1.615166953999999988e+00	4.154573729000000104e-01	1.814987048999999963e+00	-2.726497212999999809e-01	-3.559361319999999884e-02	4.240197367999999911e-01	6.477119811999999810e-02	-1.266904207999999921e+00	2.365590451000000038e-01	-5.240955014999999495e-01	1.905055146999999893e-01	3.856682287000000042e-01	-7.031436879000000362e-01	5.071847229999999485e-01	7.621746221999999849e-01	5.234334622999999853e-01	-1.255567365000000102e+00	-1.109739250999999927e+00	-5.778979424000000309e-01	-1.511706114000000101e+00	-1.061193126000000042e+00	3.700284591999999928e-01	8.245817744000000227e-01	-1.053862183999999952e-01	-1.033147432999999893e+00	1.657991538999999959e+00	2.504674154000000041e-01	-2.155916323000000023e+00	8.680602251000000269e-01	2.085642574000000082e-01	6.784828966999999489e-01	2.272453151000000116e+00	-4.456522348999999994e-01	7.225559327999999670e-01	1.559391468999999919e+00	-6.262509210000000159e-01	5.025627952000000231e-01	1.072001465000000042e+00	7.444152565999999638e-01	-4.160026334999999964e-01	2.060292640999999980e-01	3.859181682999999752e-01	7.707898071000000018e-01	7.824564644000000513e-01	-3.855881835000000285e-02	1.418420266999999901e+00	-2.413950890999999876e-01	9.175719343999999555e-01	2.969132851999999878e-01	-9.449334987999999935e-01	3.056443763999999730e-01	9.111534686000000161e-02	-1.316183892999999994e-01	-1.612677938000000033e+00	-8.328090167000000432e-02	1.456606930999999883e-01	1.425320230999999938e+00	-1.520043236999999992e-01	1.070851632000000109e+00	-4.506243614000000064e-01	-1.036774468999999976e-01	5.547663988000000046e-01	4.762103542999999994e-02	1.342161544999999956e+00
-7.175151422000000112e-01	-2.035333319000000030e-01	-7.642965926000000465e-01	-2.393279829999999941e-01	-4.178013264000000060e-01	3.519233903999999802e-01	-1.262652321000000022e+00	-3.917439111000000085e-01	2.822401117000000181e-01	-1.251196562999999928e+00	-3.439868549000000275e-01	1.358469767000000106e+00	-1.729183813999999986e+00	-5.391970234999999834e-01	-7.565498333000000297e-01	-1.516267591000000081e+00	2.011627177999999905e+00	1.067892172000000084e+00	-1.828409317999999950e-01	1.414130163000000051e+00	3.876630742000000129e-01	-3.335636981999999806e-01	1.847899725999999909e-01	-1.328043752999999993e-01	3.413857205999999977e-01	1.618181368999999925e-01	-1.112152260000000004e-01	-1.079477392000000036e+00	-5.010694703000000416e-01	-1.625462261000000019e+00	6.654558985999999843e-01	2.765436853000000195e+00	-1.086732955000000000e+00	-2.194310128999999929e-02	4.200458217999999966e-01	-4.090535592000000276e-01	8.229650769999999893e-01	1.988360982000000110e+00	-1.897279739000000062e-02	-6.911676905000000426e-01	-4.895464840000000040e-01	-8.143939560999999827e-01	-1.268703123999999960e+00	5.540488317999999746e-01	-1.148187609000000053e+00	3.289357270000000111e-01	5.521028350000000140e-01	-5.278175963000000248e-01	-2.106052188000000047e+00	5.111413785999999737e-01	2.214880624000000076e+00	8.353916877000000518e-01	-1.032491631999999937e+00	6.487170543000000400e-01	5.986031186000000393e-01	-1.190404009999999957e+00	-1.512741697000000052e+00	-7.737760402000000148e-01	1.834443022000000090e+00	3.613754941000000276e-01	-2.367553893000000076e-01	2.730837386000000144e-01	2.068225777999999904e-01	2.767190306000000266e-01	-3.836963984999999799e-01	-1.569832834999999926e+00	6.587210634000000287e-01	-8.665236038000000418e-01	7.250334880000000037e-01	-4.123003090999999981e-02	9.986388981999999581e-01	7.454302898999999594e-02	-2.973486633999999906e-01	1.154873065000000087e+00	7.002777668999999872e-01	-2.026518815999999834e+00	1.653449901999999971e+00	8.534979661999999578e-01	8.661593482999999649e-01	1.821531202999999932e+00	-1.523109086999999973e-01	-3.063535508999999935e-01	-6.439386303999999894e-02	-6.361063370999999744e-01	7.433558727000000310e-01	2.245596115000000115e+00	1.262838810999999950e+00	-1.184235410999999960e+00	1.182313278000000079e+00	4.278886048000000164e-01	-4.556476609999999816e-01	1.595524393000000041e+00	4.037701678000000238e-01	2.001097657999999946e+00	1.869868748999999886e-01	1.342091190000000100e+00	-6.869454621999999677e-01	1.079948955999999960e+00	1.466885779999999917e+00	7.040504870999999554e-01	-7.531987735999999822e-01	-9.007472363999999843e-01	-5.772707281000000190e-01	2.761708531000000022e-01	9.387234874000000007e-02	-6.108082160000000149e-01	1.005692003000000057e+00	8.373479485999999472e-01	1.442629165000000047e-01	-1.553669954999999936e+00	5.688625145000000133e-02	1.262293469999999918e+00
-3.531321935000000245e-01	3.272468043000000271e-01	-2.538045481999999797e-01	-1.015972955999999983e-01	-1.179775808000000037e+00	1.703994867000000024e+00	3.540894419999999765e-01	3.298168935999999940e-01	8.007829400000000541e-01	-8.369773762000000117e-01	8.654001590000000022e-01	-9.714024606000000173e-01	-7.013956211999999857e-01	9.734252869999999724e-01	-7.634728769999999942e-01	-1.149091341999999960e+00	6.338422610999999707e-01	1.103720020999999996e+00	6.894979906999999519e-01	6.557494965000000287e-01	1.449846337999999957e+00	7.176106058000000232e-01	9.699120492000000426e-02	-3.621070483000000118e-01	1.607292841000000083e-01	-6.581702101999999943e-01	8.487977166000000295e-01	-1.917133181000000020e-01	-9.292440883999999457e-01	-3.877223481000000027e-01	6.156301905000000074e-01	1.854612101999999929e+00	-4.114891931999999919e-01	3.576359888999999792e-01	7.731072960000000549e-01	-7.151057255999999640e-01	1.154042481000000064e+00	1.761993047000000034e+00	6.860931294000000014e-01	-1.068264373000000100e+00	-1.651127234999999915e+00	-2.753569264999999877e-01	1.154797494999999952e+00	-1.041988802000000103e+00	-2.201869513999999972e-01	7.794443205000000097e-01	-6.171076970000000106e-01	-1.985925202000000112e-01	-2.320204448000000141e+00	3.710897840000000007e-03	2.292998895999999842e+00	9.464692797999999518e-01	6.486259939999999835e-01	2.795257114999999959e-01	8.015830338999999638e-01	5.343168225000000104e-01	9.408576806999999764e-01	-2.580345117000000243e-01	1.549929918999999989e+00	2.907952843000000120e-02	2.894312433999999823e-01	-7.526036150999999563e-01	-7.468766540000000287e-01	-4.716592821000000213e-01	3.149657941999999822e-01	-1.369811979000000068e+00	-3.558098489000000031e-01	-5.731756000999999739e-03	8.477193071999999940e-01	7.115323064999999891e-01	7.565357557999999316e-02	-1.716571703000000060e+00	2.414571701000000070e-01	3.285548005999999743e-01	-1.523635422999999878e-01	-3.719798871000000173e-01	8.505150269000000263e-01	2.034250973999999879e+00	2.719037845999999758e-01	1.242887977000000088e+00	-9.277961955000000316e-01	6.483579687999999619e-01	-1.444090185999999942e+00	1.945269771000000076e-03	3.511654700999999879e-01	4.755972103000000173e-01	5.673053291999999859e-01	1.273716314999999932e+00	3.076522750999999833e-01	2.585306552000000146e-01	-8.966907249000000135e-01	9.254908676999999972e-01	3.447694490000000056e-01	9.844381869999999646e-01	5.762834879999999549e-01	8.170221348999999744e-01	3.924053607999999568e-03	9.528170118000000022e-01	2.495869074999999881e+00	7.833109675999999633e-01	5.148317094000000038e-01	-1.414237232999999927e+00	-1.369742540999999980e-01	-1.247118551999999991e-01	1.064764191999999943e+00	1.024793301999999962e+00	6.281954177999999889e-01	-4.575545676000000034e-02	-1.921805852000000037e-01	-3.434270598999999979e-02	1.952505358000000135e-01	1.906148229999999888e-01
4.316288320000000178e-01	1.193616374999999952e+00	8.946426296999999694e-01	8.769798403999999881e-01	-1.548630168999999945e+00	1.164275865000000021e+00	-1.146239086000000018e+00	1.291696141000000075e+00	1.346754475000000006e+00	-8.823206682999999995e-01	1.012558451999999942e+00	-8.021386111000000652e-02	9.390260587000000270e-02	2.035189063999999881e+00	9.811755581000000670e-02	4.310804911000000184e-01	-4.644139344000000058e-01	1.284975535999999918e+00	7.728855043000000258e-01	1.860793005999999972e-02	1.135461362999999890e+00	-5.164572291000000259e-01	-2.454655456000000013e-01	2.431664527999999881e-01	7.688947164999999639e-01	-2.072366528999999957e+00	9.552690130000000002e-01	-3.467623005000000092e-01	4.466211535999999871e-01	-5.842628176999999784e-02	-7.967003585999999915e-01	1.066457825999999942e+00	4.825599432000000077e-01	5.463972365999999470e-01	9.177842026000000430e-01	-2.879174058999999786e-01	3.765945077000000252e-01	9.667625719000000339e-01	1.299082225000000035e+00	7.757346719000000057e-01	-1.742879579000000012e+00	1.845182346999999945e+00	3.783205150999999766e-01	4.561607287000000177e-01	-2.737527237999999932e-02	1.749753668999999956e+00	-1.481112203999999988e+00	-1.743095826000000056e-02	-8.128320327000000400e-01	-9.891749750999999646e-01	7.909055373000000166e-01	1.622067349000000103e-01	-2.188263450000000054e-01	-4.377203889999999875e-01	8.746866596000000271e-01	3.071173266000000179e-01	-4.366556898999999881e+00	-1.724531701000000083e+00	1.393054157999999987e+00	-2.569338811000000167e+00	-2.952224607000000223e-01	-1.428765223000000084e+00	-1.204894791999999937e+00	1.008518274000000048e+00	2.680834062999999934e-01	-1.349151020999999950e+00	-1.236061577000000078e+00	1.022574305000000017e+00	-1.754533335000000083e+00	2.663355137999999789e-01	-6.060841961999999805e-01	-2.153626275000000145e+00	1.200140395000000026e+00	2.097614454999999989e+00	-3.379308481999999891e+00	-2.250927181000000055e-01	6.709976792999999828e-01	1.680942447999999922e+00	1.254082401000000013e+00	6.119860014000000348e-01	-2.314442418000000057e-01	2.220763917999999837e+00	-1.631073553999999870e-01	7.228117681000000294e-01	-3.266580769999999911e-01	2.545820828000000091e+00	-7.370889838999999943e-01	9.298889114999999705e-01	-1.727174895999999960e-01	-1.492621369999999892e-01	6.043963305999999758e-01	8.918533874999999833e-01	-6.485852403999999849e-01	-1.064148510999999964e+00	-5.703370467999999693e-01	4.337419556000000065e-01	-1.321098252000000084e+00	-9.279609086000000229e-01	2.082263472999999809e+00	1.952793484999999940e+00	2.424781020999999814e+00	1.155953420999999981e+00	-1.863003559999999892e+00	6.089082617000000086e-01	8.771627821999999908e-03	-2.025492975000000029e-01	2.309574275000000121e+00	-1.626528736999999891e+00	2.702228834000000024e-01	-1.048497934999999964e-01	-2.522479355999999728e-01	1.126719330000000019e+00
4.251443069000000047e-02	7.096114410999999622e-01	6.833170328000000293e-02	-5.196010236999999699e-02	-5.189717374000000216e-01	1.066016263000000075e+00	-1.163201928000000107e+00	1.612103953999999950e+00	1.543000101999999929e+00	-3.149947600999999930e-02	1.323375505000000008e+00	1.280338485999999998e+00	1.181907381999999895e+00	1.442409795999999966e+00	5.453889889999999907e-01	7.199241603999999572e-01	-1.173622367000000111e+00	8.744101662000000053e-01	1.645465396000000080e+00	-4.270328252999999741e-01	1.826374117000000075e+00	-1.412821998999999884e-01	1.204521432000000003e-01	3.736062602999999926e-01	-3.970278057000000138e-01	-7.741373036000000207e-02	5.386854039999999788e-01	1.135553958999999891e+00	7.525820186999999661e-01	8.874841364000000121e-01	-6.169848388999999989e-01	-3.614501627999999744e-01	9.377992681000000275e-01	1.231525192999999962e+00	8.138881372999999808e-01	-9.305243619999999938e-01	5.204494932000000018e-01	7.913879275000000385e-04	3.757283893999999735e-01	3.105547569000000063e-01	-1.924812086000000089e-01	-6.165485715999999977e-02	9.818289664999999555e-01	-1.192476394000000051e+00	1.667074238000000097e+00	2.342820952000000123e-01	-8.264569631000000527e-01	-7.938781579000000477e-01	-1.264000707999999973e+00	-1.056246771000000084e+00	1.100488673999999945e+00	1.360759955000000021e+00	1.883397645000000065e-01	1.813313981000000130e-01	9.919754096999999771e-01	8.245562195000000205e-01	1.262347407999999893e+00	-6.183602671000000273e-01	7.498062149999999981e-01	-9.184535063000000277e-02	-1.100170153999999956e+00	2.150409749000000037e+00	-1.933035868999999907e-01	1.229331120999999971e+00	8.742848278999999501e-01	2.153917156000000055e-01	8.430095731000000203e-01	1.515692250000000074e+00	6.574321451000000316e-01	-2.326847206000000057e-01	-1.287858085000000097e+00	-1.397532964999999905e+00	1.547158164999999919e+00	1.445648065999999954e+00	5.058721213000000327e-01	-1.228060363999999988e-01	-3.025845261999999813e-01	-2.473190865999999877e-01	7.021344900999999528e-01	-1.399771411000000076e-01	-1.022381830000000047e+00	-4.702630982000000071e-01	-7.163177204999999770e-01	1.265583606000000083e+00	-3.126762948999999847e-01	1.944419356000000043e-01	-1.550932948000000033e+00	-1.416342532999999904e+00	-4.533525851999999912e-01	9.508495999999999615e-01	-1.654779750000000105e+00	3.280825840999999909e-02	-1.468745538000000073e+00	8.812236756000000337e-01	-3.981505012000000066e-01	-2.865084928999999878e-02	-3.890580084999999966e-01	1.892533760999999926e+00	1.374099076000000030e+00	1.261157830999999896e-01	-1.358042074999999960e-01	-8.718474460999999787e-01	1.243594116999999999e+00	-2.312457558999999885e-01	-7.133084591999999668e-01	-6.048930009999999857e-01	1.314281069000000080e-01	-9.128943725000000509e-01	-8.913358997000000450e-01	-3.917511223999999848e-01	-1.751164855999999936e+00	3.033673252999999903e-01
-1.510809468000000044e-01	5.824958459000000310e-01	-1.864144151000000083e-01	-9.009636947000000673e-02	-2.775094528000000005e-01	4.173225663999999835e-01	-1.561323921999999920e+00	1.533773459999999922e+00	1.342486641999999897e+00	2.079850719999999931e-01	7.564365497999999688e-01	-6.988009353999999895e-01	1.137705646999999987e+00	1.082100819999999963e+00	1.212681931000000102e+00	1.563757744999999977e+00	-1.364569281999999939e+00	1.327407519999999896e-01	1.172606757999999916e+00	4.300178385000000270e-01	1.170892599000000089e+00	-1.552275255000000076e+00	9.182681142999999935e-01	-3.134209067000000015e-01	-1.522649157999999892e+00	1.071419069999999946e-01	-1.650693933000000058e-01	1.565921086999999989e+00	4.842589112999999834e-01	6.906343424999999980e-01	-4.965270487999999816e-01	-1.649444718000000032e+00	1.191801104999999916e+00	5.155711841000000240e-01	2.266362007999999928e-01	-3.330414180999999862e-01	-1.260455976000000033e-01	-1.236466150999999902e+00	-1.412636929999999902e+00	5.110378198999999677e-01	7.265316224000000211e-01	-5.783861541999999467e-01	-1.090646495000000105e+00	2.184088929999999928e-01	1.897901164999999946e+00	9.634918002000000259e-01	4.351318714999999893e-01	1.055154150000000013e-01	1.854206804000000097e-01	-3.231796510000000122e-01	-1.576164673999999946e-02	5.339065438000000219e-01	-1.762925770999999864e-01	7.600138637000000141e-01	1.724764162000000101e-01	1.073446306999999988e+00	-1.258186948999999943e+00	-1.229161661000000016e+00	5.150720381000000181e-01	2.507960638999999839e-02	4.192504517000000264e-01	8.536452321999999926e-01	2.594311480000000003e-01	-1.426714129999999969e-01	3.593685046000000272e-01	2.306636787999999938e-01	3.608608931000000242e-01	1.778557949999999943e+00	-9.486757963999999932e-01	-4.596618925000000022e-01	-7.657956369000000485e-02	-3.045685307000000064e-01	1.669605637999999947e+00	9.042283198999999660e-01	2.445427414999999938e-01	-1.096931156999999990e+00	-3.718401463000000073e-01	4.287325010999999686e-02	8.624874750000000034e-01	4.551615888000000165e-01	-1.605547297000000095e-01	1.487329823000000106e-01	-1.648346440999999940e+00	1.584543272999999974e+00	8.797693585000000427e-01	8.954451535999999323e-02	-9.309378149000000491e-01	-1.447093213999999906e+00	1.879469175999999964e+00	2.360728416999999940e-02	1.661614104999999952e-01	1.113110499000000031e+00	-1.574352643999999968e+00	9.502479880999999962e-01	-1.841559986000000093e-01	1.413556843999999924e+00	-1.707776245000000026e+00	-8.906804205999999668e-01	-1.673282949000000075e-01	1.146240987000000100e+00	-7.250152445999999973e-01	1.826773573000000095e-01	1.235220334000000086e+00	-2.656791319999999845e-01	-1.218135366000000053e+00	1.926330381000000092e+00	-7.296115293999999585e-01	-3.666172775000000050e-01	-7.611518599000000052e-01	-1.110394690999999961e-01	5.111223920999999892e-01	3.496211030999999969e-01
