1.208874119999999941e+00	9.888592484999999543e-01	9.395915094000000245e-01	1.279690564999999891e+00	8.358440675999999625e-01	1.186364766999999931e+00	2.075798198999999844e+00	-9.898906749000000449e-01	4.386530509000000078e-01	-9.108357181999999774e-01	1.098552515999999951e-01	3.790219298999999986e-01	-6.003594857999999812e-01	7.898542994999999678e-01	-1.221569206999999935e+00	2.740534004000000134e+00	-1.086139528999999992e+00	5.687473350999999733e-01	4.100977225999999920e-01	4.194835036999999822e-01	1.548281261000000075e+00	-1.103285204000000075e+00	-2.668350226000000269e-01	9.361510469999999584e-01	4.509641329999999892e-01	-1.151923990999999953e-02	-1.929274112000000166e-02	2.047759715000000202e+00	1.846952397999999940e-02	-3.145248923000000030e+00	3.744215006000000123e-01	4.454028973999999863e+00	-1.829271209000000065e+00	-1.293800097000000093e+00	1.704454256000000001e+00	3.494045668999999910e-01	-1.411857665999999956e+00	-1.005754314999999899e+00	-5.924956139999999483e-01	-3.661220215000000056e-01	2.649695856000000127e+00	-2.741690787000000018e+00	1.009709980000000007e+00	-3.971562958999999893e+00	-4.420898871000000230e-01	4.108860778000000269e-01	-4.646060082999999841e-01	-2.830707528000000028e+00	8.435727718000000097e-01	1.070564376000000095e+00	3.700847870000000039e+00	-1.137285789999999963e-01	-1.596735327999999898e-01	7.426430827000000123e-01	1.390247696000000088e+00	-1.056111035000000031e+00
1.200839460999999941e+00	9.457772217000000037e-01	9.749462450000000446e-01	1.223756883999999934e+00	9.075669587000000371e-01	1.178527045000000051e+00	1.472363719999999931e+00	-9.692730051000000291e-01	9.593982849000000090e-01	-1.137827697000000082e+00	-1.421859414000000044e+00	8.468110701000000629e-02	-9.951607167999999559e-01	-2.926773757999999725e-01	-1.564791263999999904e+00	2.156789943000000154e+00	-7.698792679000000527e-01	-4.245997163000000268e-02	1.323196221000000061e-01	-7.379178322000000401e-02	1.078942029000000025e+00	-6.283019854000000404e-01	-1.355437913000000050e+00	1.051595990999999897e+00	-1.098644322999999950e-01	7.275559699000000435e-01	-1.365249354999999998e+00	1.865438970999999890e+00	-6.618521764000000474e-01	-2.706204341999999929e+00	-6.401368748000000330e-01	2.637779527999999818e+00	-1.812468627999999971e+00	-1.294176261999999911e+00	1.042633737999999921e+00	-2.440342746999999979e-01	-1.784599652000000036e+00	-1.636568478000000049e+00	-1.243526734000000022e-01	-1.000167173999999992e+00	1.622212154999999933e+00	-3.017368041000000112e+00	2.088309891999999834e+00	-2.798827982999999797e+00	2.203087962000000122e+00	-1.659498194000000038e-01	-5.374535013000000250e-01	-2.346817837000000129e+00	-1.231386002000000035e+00	1.687747052999999942e-01	1.581228341999999953e+00	9.538724373000000423e-01	7.875706494999999974e-01	1.716015553000000138e-01	-6.477915461000000041e-02	-6.252124234999999475e-01
1.189790992000000047e+00	9.763809758999999477e-01	9.709816058000000361e-01	1.200856208999999897e+00	8.784958048000000019e-01	1.093402387999999892e+00	1.987355077999999997e+00	-7.611563764000000010e-01	9.370107067999999817e-01	-2.000480941999999818e+00	-1.516097433999999966e+00	2.794480031000000086e-01	-1.696865143999999992e+00	-1.664331763999999936e+00	-6.046281060000000540e-01	4.986097147999999923e-01	-5.621127487999999506e-01	-4.855156499000000125e-01	3.107260727999999750e-01	-3.722399652999999753e-01	6.226137322999999446e-01	-4.835193127999999896e-01	-4.964769552000000141e-01	1.296608766999999940e+00	-8.679860847000000490e-01	1.207957094000000065e-01	-1.008012313000000049e+00	-4.212303981999999947e-02	-2.718112797000000191e-01	-1.842526501000000039e+00	-1.258126118999999932e+00	1.380102077000000094e+00	-1.193819578000000048e+00	-1.448166214000000007e+00	6.542714054999999584e-01	-1.860170399999999891e+00	-1.236324103999999924e+00	-6.464230354000000123e-01	2.570048972999999792e-01	-2.368384746999999957e-01	3.765195075000000169e-01	-2.561539102999999873e+00	1.050210673999999900e+00	-3.089756529000000085e-01	-8.615393442999999540e-02	-8.554183030999999993e-01	5.575019002000000112e-01	-1.954939693999999895e+00	-8.010360232000000025e-01	-1.203028057000000040e+00	1.054837765000000038e+00	5.311590786000000008e-01	-4.802436245000000214e-01	-3.547295232000000076e-01	2.420815537000000073e-01	7.311022180999999787e-01
1.178058223999999932e+00	9.589313369999999948e-01	9.274754184000000290e-01	1.225053501000000100e+00	9.079890797999999874e-01	9.839700996000000366e-01	1.393147389999999985e+00	-1.185432709999999945e+00	7.046201324999999960e-01	-3.140411880000000266e-01	-1.719391450999999904e+00	-5.273476113999999715e-01	-1.569968876999999985e+00	-2.337587359000000031e+00	-1.411460386999999983e+00	-1.651306911999999905e+00	-1.628241524999999967e+00	6.100461136000000506e-01	-3.484273218000000227e-01	-8.025491002000000318e-01	-4.134514125000000040e-01	-7.719126507000000359e-01	-3.142171136999999947e-01	1.187738367999999989e+00	-4.775395579000000224e-01	-2.100071188000000033e-01	-1.264322036000000038e+00	-1.185082465000000029e+00	1.488799091000000130e-01	-1.968012630999999901e+00	-1.854833900999999896e+00	-4.300585567999999914e-01	-8.988015501999999657e-01	-9.843520261000000549e-01	1.033023594999999961e+00	-3.024292906000000114e-01	-1.886671352000000024e+00	1.002995027999999955e+00	-8.137386252999999625e-01	-1.115972262999999964e+00	1.889304907999999950e+00	-1.731409047000000090e+00	1.991651226000000108e+00	8.316896944999999652e-01	2.052414337000000089e+00	-6.801510233999999988e-01	7.374386415000000472e-01	-1.469463074000000091e+00	-7.723642295000000546e-01	-1.649694981999999976e+00	9.012409947999999726e-01	6.821131947000000362e-02	5.347144934999999988e-01	-1.522423070000000100e+00	4.233154397999999707e-02	-5.394015449000000295e-01
1.230080279999999915e+00	9.788939585999999471e-01	9.975113701000000166e-01	1.334999312999999965e+00	9.718597634000000207e-01	8.844178976000000025e-01	1.919946474999999930e+00	-1.411608965000000104e+00	8.999918807000000243e-01	-1.572754310999999960e+00	-1.773736020000000080e+00	1.242888318999999936e-01	-1.892382718999999991e+00	-2.317086049999999897e+00	-1.978722005000000062e+00	-2.191536004000000037e+00	-1.635085155999999929e+00	1.588461840000000014e-01	-1.282693781999999949e+00	-4.692126553000000033e-01	-1.589628561000000051e+00	-1.703365400000000029e+00	-2.428397364999999863e-01	8.645868978999999843e-01	4.668772755999999746e-01	-7.242478800999999633e-01	-1.968284300999999958e+00	-1.251530754000000023e+00	-1.169353062000000054e-01	-1.293964917999999908e+00	-2.867771171999999869e+00	-1.439079532999999911e+00	-1.327078259999999954e+00	-1.306011752999999942e+00	3.958930419999999728e-01	-9.750400688999999455e-01	-9.273203965999999854e-01	1.485496048999999985e+00	-1.374789197999999990e+00	-2.041267482999999938e+00	1.253439533000000106e+00	-2.432113982000000174e+00	1.249041929000000106e+00	-9.099010032000000303e-02	4.375779005000000055e-01	-1.026971311000000053e+00	9.789209119999999764e-01	-1.832163049000000044e+00	-1.838459928000000035e-02	-1.669410993999999926e+00	2.072204360999999828e+00	-6.339866732000000171e-01	-1.202248978000000079e+00	-4.431057284000000096e-01	1.132135995000000062e+00	-3.633751346999999909e-01
1.204725959999999985e+00	9.503145330000000168e-01	9.899536449000000404e-01	1.347255300000000044e+00	9.783569533000000540e-01	9.163747380000000220e-01	9.608340577999999743e-01	-1.667327532000000057e+00	8.809301411000000082e-01	-1.636725737999999986e+00	-2.324052207999999897e+00	7.533370767999999496e-01	-2.241342178000000018e+00	-1.838485810999999970e+00	-1.735983277000000102e+00	-2.308981832000000178e+00	-9.120734769999999658e-01	6.933312906999999914e-01	-2.129747447000000182e+00	-7.758910288000000488e-01	-9.172567413000000114e-01	-1.045423809999999953e+00	-1.159720859000000104e+00	2.639177444999999955e-01	2.689980694999999922e-01	-7.046919264000000016e-01	-2.027633429999999848e+00	-1.429087481000000048e+00	-7.524147361999999895e-01	3.509106078000000239e-02	-1.962013993000000012e+00	-1.625904224999999981e+00	-2.017522456000000020e+00	-1.867009815000000073e+00	-2.889155377000000025e-01	-2.181128360999999849e+00	-4.442640263000000034e-01	4.174445344000000113e-01	-4.709267837000000179e-01	-1.856147752999999900e+00	-3.932471170999999877e-01	-2.357735037999999950e+00	1.378381047999999998e-01	-3.221162356999999754e-01	2.217094142000000101e-01	-5.868894891999999475e-01	1.296100282999999909e+00	-2.373768498000000005e+00	-8.812058699999999467e-01	-1.791274971000000049e-01	1.735703921000000038e+00	-6.613966118999999866e-01	7.675498215999999874e-02	-9.740185153999999512e-01	5.464162487000000512e-01	-7.164816183000000116e-01
1.121695845999999941e+00	8.873524413000000166e-01	8.495561080000000320e-01	1.154783938000000010e+00	8.886989203999999809e-01	9.548685442000000023e-01	8.859032790999999962e-01	-8.789258589999999760e-01	3.173950090000000057e-01	-9.553267014999999862e-01	-1.573338566000000105e+00	3.261575644999999968e-01	-1.171515198000000035e+00	-1.593947062000000026e+00	1.099469091000000037e-01	-2.418215255999999869e+00	-9.005279631999999479e-01	1.895206516000000063e-01	-2.198520341000000045e+00	-1.112457102000000031e+00	-7.563207606999999832e-01	1.613027929999999999e-01	-1.330140462000000134e-01	4.043654061999999993e-01	-4.921457102999999833e-01	-3.800171799000000017e-01	-7.839604491999999647e-01	-1.508148142000000025e+00	-3.915788418999999743e-01	5.512874371000000551e-01	-1.340340182999999907e+00	-1.376795310999999966e+00	-2.872671265000000140e+00	-2.425318357000000091e+00	2.412948068999999918e-01	-1.675274654000000085e+00	3.555606047000000047e-01	5.241231169000000190e-01	-2.555663051000000088e-02	-2.781080861999999931e-01	1.769500431999999901e-01	-1.084015758000000051e+00	-1.901485198000000043e+00	1.302568394999999990e-01	-4.857720905999999839e-01	-4.931535772999999789e-01	1.251901615999999884e-01	-1.238106318000000039e+00	2.166560664999999941e-01	-2.380752225999999971e-01	4.332703783999999891e-01	-4.640672915999999870e-01	-1.638177476999999882e-01	-7.044584246999999744e-01	-1.799550696999999921e+00	-2.480713890000000033e-01
1.180034668000000009e+00	9.763157325000000331e-01	9.226567251999999719e-01	1.338633919999999922e+00	8.821832937000000374e-01	9.639377594000000382e-01	9.696566887999999995e-01	-1.705975746000000015e+00	1.148170960999999934e+00	-1.192294323999999905e+00	-7.216420851000000525e-01	1.374106478000000076e-01	-2.707475448000000173e-01	-1.580294155999999894e+00	1.359628191000000097e+00	-1.712252690999999993e+00	-3.269967417999999904e-01	-1.516994359000000125e-01	-1.970830110999999940e+00	-9.313532490999999469e-01	-6.322989259000000306e-01	-1.051069698999999913e+00	4.315050233000000124e-01	2.750573045999999897e-02	-1.041493658999999905e+00	-2.047589723999999889e-01	-3.489195498000000062e-01	-7.303614606999999648e-01	-3.959643837999999860e-01	1.285656581000000021e+00	-1.292983975000000063e+00	-8.708136038999999551e-01	-2.237938701000000030e+00	-1.675334580999999989e+00	-6.182597088000000296e-01	-1.216065595000000110e+00	-3.186617643999999916e-01	1.610892715999999947e+00	2.873450459999999929e-01	6.613930679999999729e-01	-1.163020238999999956e-01	-3.556706742000000088e-02	-2.044305811000000084e+00	5.595628709000000089e-01	-1.058597154999999956e+00	-1.047558629999999935e+00	-6.264584130000000473e-01	-4.318928588999999818e-02	3.159334976000000017e-02	-6.635742085000000401e-01	9.391942133999999776e-01	-5.648207149999999732e-01	-1.003894540999999974e+00	-1.128377898999999962e+00	1.827443045000000099e+00	-1.431017735000000013e-01
1.248396312999999980e+00	1.020565643999999939e+00	1.037895744000000064e+00	1.345017133000000031e+00	9.340428978000000493e-01	1.030681482000000093e+00	9.843300350000000476e-01	-1.504516135000000032e+00	1.265071752000000105e+00	-4.850348362999999940e-01	-3.376937114999999934e-01	1.674738298000000014e-01	2.437795348000000029e-01	-1.494840533000000082e+00	5.047340971999999537e-01	-2.120535911000000162e+00	-1.160178380999999925e+00	-2.421071023999999960e-01	-1.475325089999999895e+00	-1.229085696999999922e+00	-1.254450653999999998e+00	-1.096201197999999932e+00	3.719696690000000028e-01	5.297507925000000117e-01	-1.014564467000000025e+00	-8.690678346000000332e-01	-6.934293297000000411e-01	-2.024203944999999893e-01	4.461947302000000004e-01	3.024046637000000204e-01	-1.503770164999999936e+00	-1.632759100999999990e+00	-7.047591538999999905e-01	-1.601266005999999908e+00	6.578547604000000160e-01	1.671872755000000099e-01	-1.043884153999999898e+00	1.645534739999999996e+00	-4.370483823999999906e-01	-2.943807032999999906e-01	1.430422145999999950e+00	2.799995109000000260e-01	-9.894926803000000382e-01	-8.571032976999999609e-02	8.973459923000000060e-01	-1.301701685999999913e+00	-1.011492125000000020e-01	8.426598901000000030e-02	-4.864621136000000234e-01	-1.284466337000000014e+00	1.605410408000000011e+00	-6.730795067999999493e-01	-9.506831126999999715e-02	-1.370274822000000059e+00	-2.298363381000000094e-01	-8.249248662000000509e-01
1.283633567000000086e+00	1.098359665999999901e+00	1.102963321000000052e+00	1.531353151000000024e+00	9.587614439999999627e-01	8.917424605999999532e-01	1.344229788000000037e+00	-1.762823395000000071e+00	1.540569394000000036e+00	-1.584622850999999999e+00	1.430015044000000068e-01	4.567987088000000084e-01	1.994172704000000129e-01	-1.538517874000000063e+00	1.010777858999999945e-01	-1.768654034999999958e+00	-5.859596811999999710e-01	-4.857034285999999867e-01	-1.234817336999999959e+00	-5.403354338000000423e-01	-1.708730285999999987e+00	-1.530725244000000096e+00	5.135435590000000383e-01	6.785586497999999966e-02	-5.141007962000000431e-01	-1.205649476000000053e+00	-5.603291454000000060e-01	-2.266406048999999867e-01	2.367105221999999953e-01	7.259676915000000397e-02	-1.978285940999999992e+00	-1.223237415999999911e+00	-4.184680478999999731e-01	-1.580513931000000039e+00	1.461482104000000060e-01	-3.460318418000000174e-01	-8.946346193999999974e-01	1.833127216999999920e+00	-1.663018611000000035e+00	-8.773986777999999431e-02	5.861321013000000413e-01	-1.290537011999999928e+00	-7.869794434000000338e-01	-6.432481277999999580e-01	-1.402717280999999927e+00	-1.216459962000000061e+00	2.570221894999999979e-01	-3.332956448000000127e-01	-2.903970563000000116e-01	-9.448131859999999715e-01	1.327241442999999910e+00	-1.272158015999999892e+00	-2.427763031000000016e+00	-7.375634374999999743e-01	2.391439757000000110e-01	-4.611021402000000102e-01
