0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.990272870000000083e+00	4.422111026999999694e+00	-9.321188996000000504e-01	3.787932513000000223e-01	1.954510291000000066e+00	-2.068144584000000119e-01	-9.532964064000000182e-01	-1.658985877000000109e+00	-1.500069056999999928e+00	-2.501876041000000050e+00	1.086169292999999980e+00	-1.703557339999999920e+00	-2.179980160999999972e-01	2.331735853999999941e-02	-2.085599445999999912e-01	-3.627064524999999984e-01	8.088396955000000110e-01	-1.095686117000000022e-02	1.327584297000000024e+00	7.904964563999999916e-01	1.761381159000000030e-01	3.399028702999999929e+00	8.219637019000000100e-01	-1.325728377999999985e+00	2.261740400999999956e+00	-5.377665112999999719e-01	-2.523327584000000234e-01	1.649158601000000057e-01	2.506262761999999977e+00	2.708927119000000272e-01	-1.876954463999999934e-01	2.151227748000000162e+00	-8.077001660000000527e-01	2.448154080999999926e-01	-1.712736803999999891e-01	3.256486181000000091e-01	5.827462764999999933e-01	-8.550461456999999821e-02	-7.696045192999999562e-01	3.257396439999999949e+00	2.277700467999999923e+00	1.845840082999999909e-02	8.932552763000000118e-01	1.986304026000000000e+00	2.064761300999999882e+00	-5.864973271000000210e-01	3.532340249999999654e-02	-9.423922182999999730e-01	1.979247615999999987e-01	9.471713710000000397e-01	-7.921107816000000357e-01	-1.324356789000000090e+00	4.114300404999999827e-01	-1.108824687999999947e-01	1.849418791999999923e-01	-9.657084800000000080e-02	9.069499587999999557e-01	2.762131070000000133e-01	3.677057785000000245e-01	2.596126024000000143e+00	-5.949842908000000374e-01
1.970068807000000088e+00	4.477261413999999995e+00	-9.459280250999999584e-01	3.920615955999999791e-01	1.985366830000000027e+00	2.115821464999999790e+00	-4.763682477999999776e-01	-1.134055695999999891e+00	-5.705632632000000315e-02	-2.232998498000000165e+00	4.385142125000000002e-01	-1.704424452999999895e+00	-9.714600458000000049e-01	1.124004975999999933e+00	2.758135587000000166e-01	-1.092307762999999987e-01	1.270081478000000041e+00	3.369821740000000232e-01	9.603791544999999985e-01	-1.305546574999999931e+00	4.472454191999999940e-01	1.834549656000000084e+00	2.035028872999999905e-01	-7.187618743999999449e-01	1.023663527999999934e+00	-2.445502253999999875e-01	6.465225094000000006e-01	-5.141123426000000496e-01	7.599448117999999530e-01	6.088198115999999827e-01	5.927118649999999489e-01	2.495433366999999958e+00	-1.012241235999999933e+00	-1.246810428999999970e-01	2.318933639000000102e-01	-2.130247231999999880e-01	1.864396088999999979e-01	8.578315296999999839e-01	4.813525804000000075e-01	2.161674360000000128e+00	2.074778133000000135e+00	-1.299424026999999870e-01	-2.528075499999999920e-01	8.138118506999999502e-01	1.571005983000000050e+00	1.567301684000000028e+00	-2.655504149999999841e-01	-4.598119475999999928e-01	7.787911935000000341e-01	1.272297460999999963e+00	-1.023619814999999988e+00	3.531372752999999975e-01	-1.321718069000000106e+00	-1.121850895999999986e+00	1.152064589000000083e+00	-4.924928623000000005e-01	9.140744591999999669e-01	1.142442357000000019e-01	9.757323278999999738e-01	1.041019155000000085e+00	-1.450602950000000058e-01
2.022766481000000116e+00	4.205794860000000135e+00	-1.320439721000000066e+00	4.771232971000000100e-01	1.903251706999999904e+00	-7.660586995999999482e-01	4.218133302999999695e-02	-6.458110298000000471e-01	5.717324137000000528e-01	-1.820063573999999962e+00	5.847686930999999692e-03	-2.463218501000000060e+00	-1.097687547000000041e+00	9.990980817000000291e-01	-4.573857469000000009e-01	-1.165719117999999943e+00	1.620637812000000011e+00	9.101434961000000323e-02	9.301534849999999466e-01	4.426543354999999957e-01	-4.032659088000000169e-01	5.928250962000000124e-01	-5.205957169999999579e-01	-5.797498890000000182e-01	-6.458539578999999975e-01	-7.014516581999999945e-01	1.330836993999999995e+00	-9.358079507000000019e-01	3.979521616000000206e-01	1.521425216999999996e+00	4.263036343000000117e-01	2.204980383000000099e+00	3.115033366000000137e-01	3.391499358000000242e-01	9.147820119999999777e-01	4.282869096999999958e-01	-3.643834384999999898e-01	2.889660332000000054e+00	-3.605278109000000231e-01	1.129256256999999986e+00	2.084426700999999937e+00	-1.134229047000000046e+00	-5.944246149999999895e-01	3.091785302000000235e-01	7.511105413999999980e-01	-5.506159602999999986e-02	-2.222939143999999867e-01	-7.752896754000000445e-01	1.593561256999999953e+00	1.058631354000000080e+00	7.409532210999999480e-01	-1.665997683999999868e-01	4.472633568000000115e-01	-1.115840092000000006e+00	8.109331068999999781e-01	-7.846153818000000113e-01	1.065971001000000085e+00	2.453363410999999938e-01	1.109308112999999985e+00	2.335957304000000068e-01	-4.590606657999999896e-01
1.977046576000000000e+00	4.265884157000000343e+00	-1.239096495000000075e+00	4.961061489999999963e-01	1.689871860000000003e+00	1.425790703000000104e+00	3.944220748999999748e-01	-3.375672550000000105e-01	8.515509637000000520e-01	-1.625233114999999895e+00	-9.485909560999999934e-01	-2.185194752000000129e+00	-7.908146646999999474e-01	6.001302954999999661e-01	-1.318488711000000091e+00	-7.456059024000000202e-01	-1.166405962000000018e-01	-1.023681590000000002e-01	1.407951136000000103e+00	1.239667849999999960e-01	-6.873837937000000231e-01	-1.455924701000000099e-01	-4.795996451999999799e-01	-9.962450900999999526e-01	-4.049438405999999935e-01	-3.340358414999999859e-01	1.369130026000000111e+00	-8.304190055000000292e-01	-1.162100236999999980e-01	1.329902919000000017e+00	7.588060179000000183e-01	5.107755744999999958e-01	-7.999223675000000089e-01	-4.016633322000000006e-01	-8.653958535000000341e-01	-1.803382830999999964e+00	-3.197137276999999916e-02	3.318265974000000007e+00	7.505571201999999831e-01	2.145118817999999816e+00	1.409998910000000105e+00	-1.296242448000000103e+00	-2.470521944000000081e-01	1.452685014999999913e+00	5.248184498000000309e-01	8.907557764000000322e-01	5.791366652999999642e-01	-3.211414977000000004e-01	1.798711326000000055e+00	1.465863147999999949e+00	9.160211257000000495e-01	-2.177575078999999914e+00	9.291356480000000362e-01	-1.402652887999999987e+00	-1.859080473999999983e-01	-7.780585048000000503e-01	1.175796781999999929e+00	1.763961569999999979e-01	2.141736834000000089e-01	2.713450571000000089e-01	-2.220537683000000095e-01
1.926626584000000086e+00	3.782016480999999875e+00	-1.174964482999999893e+00	3.419656589000000246e-01	1.216928586999999951e+00	9.124263429000000203e-01	4.282058662000000071e-01	-3.123396445000000132e-01	8.304972419999999689e-01	-1.536210351999999890e+00	-1.652517325999999898e+00	-1.396788324000000081e+00	-5.169757512999999527e-01	4.526728925999999875e-01	-1.804242221000000035e-01	2.659731857000000033e-01	-5.151711032000000356e-01	-1.021309653000000012e-01	6.493088286000000542e-01	-1.189719736999999972e-01	-7.070704859999999981e-01	-9.788553188999999932e-01	1.421412780999999903e-01	-8.470076413999999554e-01	4.885442065000000084e-02	-7.349601251999999807e-01	-2.151395761999999878e-01	-1.239635298000000052e+00	2.649842380999999913e-01	7.233711898000000362e-01	1.768735632000000058e+00	1.466917215999999913e+00	1.130721474000000004e+00	1.252829530000000025e-01	8.035722644999999664e-01	4.513007917999999896e-01	2.776899698999999999e-01	1.920745635000000062e+00	4.959724100000000024e-02	2.300778944000000159e+00	1.667582861000000138e-01	-1.507218928999999985e+00	2.911519998000000053e-01	-1.783045937000000136e-01	-8.760241194000000231e-01	-3.785250867000000130e-01	8.839893314000000224e-01	2.816411630000000277e-01	1.098054018000000021e+00	1.726408743999999995e+00	-2.317523647999999992e-02	-1.207681741000000031e+00	-1.452107769000000048e-01	1.290691864999999883e-01	-6.061346750999999644e-01	-2.028317087000000019e+00	2.715869549000000216e+00	5.695630877999999786e-01	-4.406728286000000105e-01	8.818973344999999631e-01	-1.425321891999999924e+00
1.930025266999999989e+00	3.906795112000000181e+00	-1.234958806999999936e+00	8.214830396000000201e-01	1.300259781999999920e+00	-8.092212495999999700e-01	4.649372318000000170e-01	-3.309242996000000270e-01	1.066077721000000089e+00	-2.260488399000000204e+00	-1.174923672000000030e+00	1.798927284999999876e-01	-1.980796897999999862e-01	5.570827701999999659e-01	1.797489543000000134e-01	-5.117220151000000383e-01	3.044875608000000011e-01	2.741901934000000041e-01	1.035336907000000028e+00	4.443218773000000010e-01	-1.178843393000000017e-01	-8.756488444000000149e-01	3.007523185000000043e-01	-7.958959253999999817e-01	-3.008993652999999990e-01	-1.031776637000000107e+00	7.666085394999999636e-01	-1.282703660999999995e+00	-9.308440607000000311e-01	6.440429860999999923e-01	2.127368885000000098e+00	1.029895178999999938e+00	-4.613014583999999751e-01	8.091906867000000503e-01	4.781341454999999963e-01	9.289450874000000358e-01	2.909219134000000095e-01	4.511695304000000184e-01	-7.595713588999999932e-02	7.918461575999999891e-01	1.875402819999999948e-03	-1.196345148000000025e+00	1.134045686000000108e+00	1.091339382000000024e-01	7.562922368000000173e-01	-6.367436394000000055e-01	9.734132635000000144e-01	-1.475479936000000103e-01	2.177807597000000150e+00	5.392853278000000472e-01	-2.629805429000000028e-01	-7.004000961999999886e-01	3.310227231999999797e-01	-4.751069814000000169e-01	1.198872342999999896e+00	-7.084726907999999712e-01	1.668402612999999868e-01	-3.378128431999999903e-01	4.719945233999999767e-01	7.605410262999999782e-01	-1.033201985000000017e-01
2.063352311000000050e+00	4.643466554999999829e+00	-2.910343918000000141e+00	-1.096490489000000013e+00	2.028751655000000209e+00	1.119935520999999934e+00	1.854408629000000031e-01	-2.244946626999999931e-02	5.676936910000000003e-01	-1.076666002999999927e+00	-9.565932269000000376e-01	9.652987652000000196e-01	-2.159387410999999979e-01	1.251122896999999901e+00	1.310515910999999978e+00	3.937136031999999841e-01	9.220831481000000274e-01	3.404285326000000000e-01	1.019514202000000092e+00	-2.300463962999999890e+00	2.894475997000000023e-01	-1.904791855999999894e-01	9.564500610999999708e-01	-6.727233085999999584e-01	-3.398638066999999929e-01	-6.231846583000000273e-01	1.850051016999999964e+00	-8.420096851999999688e-01	-1.102215801999999911e+00	1.092889701999999907e+00	2.838478864999999907e+00	-1.760097674999999917e+00	-6.078959484999999496e-01	3.854645978999999834e-01	-1.200252037000000049e+00	-1.926186267000000063e+00	6.783413761000000042e-01	-1.011200364000000018e+00	-4.622638080999999843e+00	2.608388605000000027e+00	-5.233414615999999464e-01	-1.153388290000000094e+00	2.288577122999999880e-01	-8.637914467999999735e-01	1.921185141999999901e+00	2.555833945000000051e-01	3.112666364999999935e+00	8.241057525999999633e-01	1.430756096000000088e+00	1.690947486000000000e+00	1.058478602000000102e+00	-4.353601501000000096e-01	-1.653538806000000028e-01	-4.573978470000000240e-01	1.524364924999999982e+00	4.464793086000000133e-01	4.834293114000000058e-01	-8.620424173999999828e-01	2.258249339999999883e+00	1.367739288999999969e+00	2.752232601999999861e+00
1.821728030999999914e+00	2.863502416000000217e+00	-1.148549623000000075e+00	9.652723803999999630e-01	6.758987275000000183e-01	-4.347765802999999929e-01	-6.021322828999999821e-01	2.795644663999999890e-01	1.513301637999999949e+00	-1.467883696999999987e+00	-3.815857322000000273e-01	5.169604439999999634e-01	9.100929368000000297e-01	3.496468216999999989e-01	3.725853492999999794e-01	8.593946535999999470e-02	2.267059925999999948e+00	1.151276415999999969e+00	2.696900347999999781e-01	-4.482183479999999887e-01	6.148334900999999908e-01	1.433531230000000045e+00	4.024274446000000172e-01	-2.916734805999999791e-01	-1.276381828000000107e+00	1.140948443999999951e+00	4.670654692999999802e-01	-1.105543168000000076e+00	-3.025046871000000026e-01	1.985869910999999988e+00	3.928065917999999934e-01	2.634934612999999981e+00	1.707325611999999992e+00	1.004512064000000038e+00	-1.840170960999999994e-01	8.752116691000000337e-01	5.906029266000000222e-01	-1.647533866000000069e+00	1.863251849000000071e+00	1.650903554000000106e+00	-1.048735100000000031e+00	-6.560354186000000309e-02	3.317482630999999849e+00	-2.733981232000000094e-01	2.211694233999999870e+00	-7.172358698000000365e-02	5.465606776000000444e-01	7.332556088999999666e-01	1.156956118000000089e+00	7.734584416999999990e-01	8.750501151999999783e-01	-6.945055540000000249e-01	-4.847734349999999748e-01	1.165671571999999934e+00	1.627728893000000010e+00	5.792388070999999750e-01	1.216038675000000069e+00	-2.221662617999999867e-01	1.054306868000000064e+00	-1.673859050999999987e+00	-7.768043005000000445e-01
1.898017045000000014e+00	3.362919876999999946e+00	-1.510222906000000087e+00	8.663654575000000468e-01	1.261964335000000048e+00	9.617766230999999499e-02	-3.285217019000000183e-01	5.052988563000000433e-01	8.459088344999999842e-01	-1.421125962999999937e+00	-1.090664631000000107e+00	4.834654539000000084e-01	-1.948815893999999993e-02	3.350056999000000091e-01	-3.964262662999999964e-01	-1.296562978999999949e+00	1.608917979999999970e+00	3.289703143000000107e-01	9.675416564000000053e-01	3.668301997999999786e-01	6.876773061999999492e-02	3.154753416000000144e+00	-1.750744200000000084e-01	-3.729244329999999996e-01	-1.718331212000000052e+00	6.784839177999999471e-01	1.245537738999999977e+00	-3.963430728999999819e-01	-6.610855325000000171e-01	3.035984707000000116e-01	1.026726467000000032e+00	1.924404500000000129e-01	-1.381135358999999951e+00	1.078712413999999953e+00	-1.022373906000000110e+00	-1.424998645000000064e+00	1.035708793999999960e-01	-9.422936693000000252e-01	5.482922996000000326e-01	7.501046116999999791e-01	-5.551520979999999827e-01	2.608103598000000023e-01	2.220695607000000127e+00	-3.792413526000000257e-01	1.244918964000000017e+00	1.110590034999999975e+00	1.618380205000000016e+00	2.073254776000000021e-01	1.261593359999999997e+00	8.185111031999999787e-01	1.839873939000000069e+00	-2.236178443000000016e+00	-3.729008582000000183e-01	-8.389652149999999864e-01	-7.958298708000000055e-01	-7.713224841000000387e-01	1.286418870000000103e+00	-9.175104561000000380e-01	1.275772890999999909e+00	4.254911311999999834e-01	-4.636440566999999735e-01
