0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.494130748999999869e-01	9.910779193999999515e-02	-3.502732127000000029e-01	2.202156939000000091e-01	-2.647905383999999973e-01	4.544034413999999966e-01	-9.119001608000000259e-01	1.684140100999999889e+00	-1.199555251999999905e+00	4.046122871999999759e-01	2.750885405999999866e-01	5.552702241000000150e-02	1.188723071000000076e+00	8.159888677000000368e-02	-3.674067885999999783e-01	-4.796727223000000206e-01	4.052796390999999776e-01	4.671376224000000077e-01	1.327438214000000061e+00	6.190026001999999750e-01	4.554993383000000007e-01	-1.727725052000000039e+00	2.092239445000000087e-01	8.936565682999999538e-01	-9.348274911999999714e-01	-2.381252981999999907e+00	8.732235607999999649e-01	-9.732812713999999810e-01	8.446489372000000051e-01	-6.700285315999999769e-01	8.125250768999999762e-01	-5.482304879999999603e-01	-6.090182212000000428e-01	1.209567129999999935e+00	-6.189761515999999686e-01	7.709103986999999991e-01	7.729574874000000317e-01	3.116869566000000091e+00	3.941759228000000226e-01	-1.654560819000000071e+00	-1.642083913000000062e-01	1.187323308999999938e+00	-7.519559069000000262e-01	-1.585904245000000046e+00	1.628813429000000035e+00	-9.671417409999999437e-02	5.980835140000000383e-01	1.399594779000000067e+00	-2.734604335999999969e-01	-3.924777403999999970e-01	9.727523082000000265e-01	-1.331333037000000052e+00	-5.542811649000000118e-01	1.673367631000000078e+00	7.848612150999999537e-01	-1.528763491000000085e+00	1.578996118000000060e-01	-4.226749456000000182e-01	-1.073234408000000029e+00	1.684050358999999997e-01	-1.868869713999999904e-01	-1.902182602999999972e-01	8.030414152000000527e-01	5.860430598000000435e-01	-2.344068645999999867e-01	-8.746530560999999926e-01	-2.487585115000000013e-01	8.034033829000000182e-01	3.822673299999999885e-02	-4.712645295999999817e-01	-7.097402499999999614e-01	2.204692483000000092e+00	-1.161500935999999928e+00	-4.577672606000000033e-01	8.942745618999999868e-01	1.155641675999999896e+00	-9.497161361000000523e-01
4.316513887000000271e-01	-1.461826559000000136e-01	9.977896554999999834e-01	-5.743528653999999817e-02	9.724016966000000040e-02	4.841044139999999829e-01	-8.687957764999999499e-01	9.009324512999999923e-01	1.429534648000000130e-01	3.082031645000000153e-01	7.146669224999999681e-01	4.475146560000000107e-01	8.023835505999999951e-01	-6.532499296999999538e-01	-5.117259214999999584e-01	7.648998310000000578e-02	-7.540233522999999494e-01	-3.117388770000000253e-01	6.308188281000000064e-01	1.192575578000000025e+00	-6.521131111000000313e-01	-2.394961492999999830e+00	4.155439068999999819e-02	9.248389324000000355e-01	-7.638782145000000412e-01	-2.156929242999999996e+00	1.605538122999999873e-02	-1.185156128999999892e+00	6.754735382999999546e-04	3.558166728000000112e-01	5.022489808000000222e-01	-7.299623186000000485e-01	-1.597855770000000009e+00	1.817414438999999993e+00	-9.501008288000000190e-01	9.597584526000000338e-01	1.122678663000000049e-01	1.855830443999999968e+00	8.816911506999999815e-02	5.535954829000000466e-01	6.212506972000000210e-02	8.568998584000000474e-01	-4.383010267999999654e-02	-3.578684618999999900e-01	2.539558498000000220e-01	-7.199423752000000398e-01	-2.273268364000000097e-01	1.865106898999999929e+00	-9.825606997000000536e-03	2.240280386000000068e-01	-2.165109470999999897e-01	-8.227639222000000530e-01	-4.406759976999999884e-01	1.963189072000000035e+00	4.574193658999999856e-01	-2.079634788999999984e+00	-3.877556891000000228e-01	-6.801884673000000436e-01	-1.660462509999999892e+00	-7.043089714000000390e-01	-5.531765862999999950e-01	3.192806009999999972e-01	7.236414459000000132e-01	6.739787244999999594e-01	3.598209902000000238e-01	-5.997173304999999788e-01	9.422695038999999440e-02	1.530440559000000089e+00	-1.253443373000000083e+00	-1.011915287000000052e-01	-3.207202410999999920e+00	2.196136118000000081e+00	4.959026200000000162e-01	-1.120429150000000096e+00	1.675962571000000068e-01	2.695057262000000176e+00	-8.184803445999999649e-01
2.876055656000000016e-01	-2.364191085000000025e-01	3.607545589000000219e-01	2.372621434999999945e-01	-2.180505660000000012e-01	1.244714884000000001e-02	-4.334372298999999984e-01	-1.275524811000000036e-01	1.025973298999999894e+00	3.089396101999999922e-01	4.979997051000000230e-01	-5.791408235999999654e-01	5.031082027000000068e-01	-3.257532204999999959e-01	-6.814068294999999775e-01	6.619248576999999800e-01	-6.862463420000000092e-01	-1.252363455000000014e+00	8.694457464999999496e-01	2.291085179000000027e-01	-5.151156936999999880e-01	-1.573884792999999949e+00	-5.473189713999999650e-01	-4.639751653000000198e-02	5.704654761999999879e-01	-2.836670070999999904e+00	1.038113833000000041e-01	-1.500311554000000047e+00	-1.980887451999999993e-01	-2.138576065000000082e+00	-3.526230148000000231e-01	-5.702144626999999799e-01	-8.777880334000000007e-01	2.468624924999999859e+00	-8.546339606999999727e-01	3.916786053999999906e-01	7.319957227000000177e-01	8.724705136999999500e-01	6.048461523999999478e-01	-7.802147754999999574e-01	-4.517183394999999858e-03	1.019496981999999941e+00	-5.325461693999999913e-01	-1.650716230000000007e-01	8.860173179000000454e-01	-1.336204100000000006e+00	1.627492306999999971e-01	1.983368873000000088e+00	-3.565066531999999677e-02	3.796480078000000202e-01	7.389352372999999918e-01	-2.657355967000000208e-01	4.350460354999999835e-01	1.253831531999999971e+00	2.022864769999999923e-01	-2.643497804000000118e-01	1.001671077999999993e+00	-2.545176866000000149e-01	-8.029940585999999492e-01	4.558094216999999948e-01	4.246591316000000171e-01	-1.699462824999999899e+00	-1.000013636999999900e+00	5.881685747999999547e-01	-3.180308599000000180e-01	1.620442974999999897e-02	4.870575679999999963e-01	3.028906046000000019e-01	2.948877308000000252e-01	3.815178864999999725e-02	-1.265152862999999961e+00	2.020409046000000153e+00	4.333374917999999743e-01	1.657503882999999956e+00	1.245177398999999907e+00	6.994429015000000471e-02	-2.209843172000000022e-01
4.388545374000000221e-01	3.570727316000000262e-01	-1.459511857999999940e-01	6.279167989999999699e-01	-3.220149560000000188e-01	6.189065456000000243e-01	-1.508149607000000003e-01	2.565810032999999990e-01	3.127102466000000192e-01	-4.825035628000000076e-01	7.188010149000000071e-02	-6.273400502000000545e-01	9.054186583000000121e-01	9.354220370000000673e-02	-2.451524503999999993e-01	3.258081143000000207e-02	-2.131221235999999908e-01	-1.117814166000000053e+00	4.226271891000000225e-01	-3.711992047000000072e-01	-3.919374972999999790e-02	-1.948429836999999942e+00	7.510642082000000552e-02	-1.046223378999999953e+00	1.637131984000000040e+00	-1.959720778999999968e+00	-3.654918581000000111e-01	-1.168876274999999909e+00	-6.403505912000000411e-01	1.126626612999999999e+00	-1.384426769000000057e+00	-7.537479705999999835e-02	-5.767594029000000511e-01	2.096914132999999847e+00	-8.450928414999999694e-01	7.126362467000000311e-01	-5.871021154000000131e-01	-7.711989926000000217e-01	5.476226534999999451e-01	7.816989828999999501e-01	-1.339283212000000056e-01	-5.122844050999999510e-01	-6.604821583000000107e-01	-3.901437138000000276e-02	7.912588680000000041e-01	-3.632078242999999818e-01	-7.614773503999999749e-01	1.747070142000000104e+00	-6.289477486000000228e-01	1.338002754999999988e+00	9.364366748000000351e-01	-6.420990709999999657e-01	1.328207603999999931e+00	1.226760370000000044e+00	1.052686334999999973e+00	8.720249086999999621e-02	-3.584641796999999963e-01	-5.323150129999999480e-01	-8.102531799000000090e-01	3.458032126999999734e-01	-6.291023239999999905e-01	9.266832345000000637e-02	1.562475779999999981e+00	7.729767893000000223e-01	-8.864476663999999728e-02	-1.677321428000000114e-01	-4.794202195999999749e-01	1.142241755999999997e+00	-6.041055689000000006e-01	9.235448285999999785e-01	-2.160776595999999827e+00	2.586947710000000011e+00	1.753460618999999887e-01	-5.694130294000000481e-01	2.939115427999999808e-01	1.860733506999999953e+00	-4.131305936999999928e-01
4.852386462000000122e-01	-1.147259988000000064e-01	-3.703865367999999991e-01	2.065314476000000010e-01	1.070116112000000008e+00	-6.021782442999999985e-01	-6.460306007999999656e-01	-3.021994693000000232e-01	2.032653970999999782e+00	-6.138568143000000532e-01	2.285024592999999882e-01	2.248963951000000072e-01	1.035426619999999964e+00	5.197449459999999716e-02	-4.982494493999999885e-01	-4.475148163000000068e-01	-1.123801064000000016e+00	-9.116680318000000005e-01	-7.457963825000000213e-01	-5.877154100000000492e-01	-6.222505818000000355e-01	-1.935205520000000012e+00	3.816539238999999695e-02	8.260119070000000452e-01	9.490449529000000162e-01	-1.230428869000000036e+00	-2.816956679000000019e-01	-7.047800214999999646e-01	-1.139892372000000043e+00	4.053297554999999996e-01	-1.713970530999999964e+00	-1.864739109999999922e-01	-1.674302052999999901e+00	1.311481147000000069e+00	-1.859574421000000088e-01	9.380931565000000250e-01	-1.435617083000000072e-01	-1.614817594000000023e+00	8.046534728999999997e-01	5.063927373000000065e-01	-2.232654192000000093e-01	1.683222065999999906e+00	-6.450376950999999748e-01	-1.506265656999999925e-02	5.668651626999999804e-01	6.992007901000000247e-01	9.063592866000000359e-02	1.781931044000000020e+00	7.902697605999999819e-01	1.254930901999999904e+00	-6.089174089999999789e-02	-6.287532595000000502e-01	7.581449467999999969e-01	1.314121445000000055e+00	-2.486531599000000037e-01	-1.058845016000000028e+00	2.655415918999999847e-01	-5.390565532000000104e-01	-2.285913836999999837e+00	6.839899013000000361e-02	1.527865434000000022e-01	-1.260104566000000093e+00	-8.952831538000000089e-01	1.610507447999999897e+00	2.815110356000000147e-01	-7.802142432000000460e-02	1.067083511999999956e+00	9.199880026000000210e-01	-1.346169838999999868e-01	4.958084436999999900e-01	8.234998040000000019e-01	9.489141873999999977e-01	1.733028390000000085e+00	8.609659075999999411e-02	-3.208095535000000109e-01	1.105911676000000066e+00	-6.468951808999999775e-01
4.628710735000000076e-01	4.449572642999999883e-01	1.614197411999999998e+00	4.356879258999999949e-01	-1.769504047000000080e+00	-3.892635199999999740e-01	-5.874903636999999623e-01	-1.472171056999999950e+00	-1.548795568000000067e+00	7.122666937999999615e-01	3.779175725000000208e-01	-3.653986383000000226e-01	9.711523198000000523e-01	-5.226435958000000270e-02	-5.000317123999999946e-01	9.833581768000000389e-01	-1.925943136999999972e+00	-4.178828473000000265e-01	-1.767739386999999940e-01	-5.639777682000000208e-02	-5.983508362999999664e-01	2.624616828999999929e-01	3.472783480000000145e-01	-2.142840889000000026e-01	1.097737677000000023e+00	-1.901718580000000047e+00	4.966890278000000158e-01	-1.046148649000000042e+00	-5.476568464000000080e-01	-9.536605179999999571e-01	-1.163542356000000000e+00	-1.205136793999999956e+00	-3.277480238000000101e-01	5.863794774999999682e-01	1.739311282999999930e+00	-1.526250923000000093e+00	-6.569142466999999819e-01	-1.026204734000000007e+00	-1.858388941999999933e+00	2.315213704000000039e+00	1.027271024999999893e+00	-4.373695391999999904e-01	-1.222018685000000049e-01	1.636066105000000048e+00	1.188360392999999959e+00	2.517837863000000009e+00	8.992792791999999480e-01	1.887847885000000003e+00	1.365763827000000097e+00	-4.176107485000000313e-02	-2.427042198000000095e+00	-2.510216780000000258e-01	2.091807896999999805e+00	2.154571166000000204e+00	2.080464624000000207e+00	6.305045972999999693e-01	-4.151385289999999784e-01	6.747020146000000107e-01	6.828042696999999661e-01	4.676909826999999797e-01	3.032423841999999925e-01	-1.511352594000000105e+00	-1.478145107000000014e+00	8.438804027999999846e-01	-2.710047959999999923e-01	1.292102820000000027e-03	1.868223595999999986e+00	-3.695381103999999972e+00	3.796446720000000163e-01	1.301583725999999885e-01	-9.614250308999999772e-02	1.156073697999999927e+00	8.832398830000000034e-01	-5.502814434999999671e-01	2.987432479999999835e+00	1.523603355000000104e+00	1.951785262999999881e-01
4.344639315000000113e-01	-1.063702725999999960e-01	-2.070168528999999924e-01	3.653498745000000048e-01	2.334682171999999944e-01	-8.976128800999999546e-01	4.475818132000000116e-01	-7.303080708000000421e-01	5.966320409999999880e-02	9.259975775000000020e-01	1.137605828000000097e+00	-9.205747064000000535e-01	4.852889300000000072e-01	1.117115671999999948e+00	1.587359736999999866e-05	1.704880095999999901e+00	-1.590005335000000075e+00	1.253299378000000130e-01	-2.623188904000000043e-01	6.554610870999999506e-01	-7.581900007999999858e-01	1.066369807000000058e+00	7.086215634999999680e-02	2.488079792000000012e-01	-1.828223566000000133e-01	-4.444077656000000043e-01	9.666397052000000323e-02	-1.351846902999999989e+00	-1.374831308000000085e+00	8.084114211999999799e-01	-4.522166422000000185e-01	6.487153790999999892e-02	1.697158796999999894e-03	1.522707653999999966e+00	1.847123226999999979e+00	-5.204182924000000376e-01	-4.464209158999999927e-01	-7.156595408000000491e-01	3.442427305999999909e-01	3.318395270000000230e-01	1.718215916999999981e+00	-5.796229874999999643e-01	-1.714627134999999969e+00	1.205274543000000032e+00	7.595143063999999500e-01	-1.201625753999999990e-01	3.379428587000000150e-01	1.146759324000000024e+00	1.086800860999999951e+00	1.178674967000000073e+00	4.210764517000000207e-01	4.811633221000000127e-02	1.002569381000000037e+00	4.722181512999999997e-01	-1.336455807000000107e+00	1.000888065999999910e+00	8.592502109999999860e-01	-5.360742981999999657e-01	9.895915982999999860e-01	-4.968294489999999786e-01	-7.565028235000000045e-02	-2.320146282999999976e-01	-2.273766387000000222e+00	6.349468061999999913e-01	-6.893524890000000127e-01	1.266782204000000078e+00	-2.651756156999999781e-01	-2.040641329000000004e-01	-5.164316760999999589e-01	-2.921166465999999740e-01	3.707369051000000137e-01	-7.836680450999999881e-01	-6.603036367999999545e-02	2.707892981999999726e-01	5.349220506999999847e-01	9.199650455000000226e-01	-1.145523451999999942e+00
4.332644084999999756e-01	-5.645753785000000302e-02	1.162371908999999981e+00	2.511756930999999859e-01	-2.062526242999999926e-01	-9.528076931000000194e-01	1.664312390999999947e+00	-1.236368110999999992e+00	6.173324865999999522e-01	1.075900787999999997e+00	8.077954789000000302e-01	1.869551090000000082e-01	1.591836231000000046e-01	1.195907883000000060e+00	4.797481983999999922e-01	1.864443818000000030e+00	-1.914573088000000034e+00	3.770723733999999938e-01	1.120641269999999995e-01	7.616006928999999870e-01	-8.026749793999999882e-01	1.027764839000000041e+00	3.901768064999999730e-01	2.138717671999999848e+00	-4.920135306000000264e-01	5.478130961999999604e-01	-9.041234005999999879e-02	-1.438671891999999897e+00	-1.799332724000000105e+00	-1.213570975999999968e+00	-3.533400680000000071e-01	1.506299408000000062e+00	5.127457654000000531e-01	8.295953345000000034e-01	1.144501087999999944e+00	-7.395744543000000171e-01	7.725945983999999989e-01	-4.094700891999999981e-01	-2.220229890000000039e-01	1.347659120000000099e+00	2.227072499000000150e+00	-3.931694572000000165e-01	-9.672107359999999598e-01	1.022675522999999975e+00	3.719123595000000115e-01	2.759691667999999987e-01	3.902015789999999790e-02	-3.014092338000000093e-01	-1.612566816000000069e-01	2.971308699999999914e-01	-8.057198725999999978e-01	-3.209539057999999945e-01	2.999733219999999867e-01	-1.149213167999999952e+00	-1.529102345000000085e+00	1.042476871999999943e-01	2.604523908999999970e-01	4.524129720000000243e-01	7.623306025000000166e-03	1.056858387000000066e-01	-6.928884824000000053e-01	8.588539823999999934e-01	-5.725146558999999469e-01	3.222313614000000270e-01	-1.216299527000000102e+00	9.585795018999999639e-01	-8.412269043000000224e-01	-9.820128460999999476e-02	1.507696211999999925e+00	-4.061186395999999976e-01	2.790635396000000212e-01	-6.148862787000000107e-01	-7.383687292999999707e-01	7.717675355999999987e-01	3.788840524000000043e-01	1.715092583999999976e+00	-1.356210963000000103e+00
1.214360086999999977e+00	1.798646092999999890e+00	-1.295532343999999947e+00	1.576430965999999989e+00	-2.126478865000000162e+00	1.442122987000000078e+00	1.284747276999999910e+00	-6.817640761000000049e-01	3.651072261000000152e-01	9.295611171000000006e-01	8.887483495000000344e-01	-2.376138399000000123e-01	-5.058250360999999584e-01	4.793235855999999906e-01	2.123327644000000125e-01	1.758856874999999986e+00	-2.203831741000000122e+00	6.769424982999999729e-02	6.000517679000000326e-01	8.860099603000000101e-01	-1.863232897999999915e+00	1.308165122999999985e+00	1.747984640999999950e+00	-2.347845653999999893e+00	6.627540400000000442e-01	2.821577634999999917e-01	1.954649279000000156e-02	-1.361418725000000052e+00	-1.771724086999999948e+00	-1.004077445000000068e+00	-1.145714053999999926e+00	1.939825676999999970e+00	1.440826796999999937e+00	4.291195186000000272e-01	5.105170545999999643e-01	-7.641489794000000391e-01	-6.738160409000000239e-01	-7.859419765999999807e-01	-2.103719839000000036e+00	3.944052276000000190e-01	2.227087582999999871e+00	5.106886217999999644e-01	-1.841336384000000104e+00	2.220349865999999839e+00	2.147410321000000177e+00	1.287647298000000051e-01	3.289354958999999856e-01	-1.630116133000000023e+00	-6.795728868999999506e-01	-7.533843727000000268e-01	1.024667345999999979e+00	-8.988478759000000373e-01	3.676455223999999800e-01	4.270610653999999951e-01	1.178222185000000088e+00	6.634263098999999553e-01	-1.211875508000000101e+00	3.850605869000000014e-01	-1.906440540000000072e-01	1.113726946999999967e-01	-3.897395089999999840e-01	-5.158400067999999727e-01	-1.210337017000000071e+00	-2.835530928999999922e+00	-9.798987452999999848e-01	-2.939883965000000265e-01	-5.979283963999999507e-01	-2.242919216999999854e+00	1.739888324999999958e-01	3.350952519000000018e-01	-1.047748866000000056e+00	-1.414833486999999890e+00	-2.214783522999999921e+00	-2.198729627000000075e+00	1.364791936000000039e+00	9.703303461000000185e-01	-1.980680760000000040e+00
